a1	a3	a4	G_theta	G_k	E_lambda	U_b	U_a	epsilon	mia	obj	delta
0.1	0.1	0.5	3	2	5	2	1	1.206	-0.3829949961664893	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.3056666666666668	-0.3654925801577779	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.4053333333333333	-0.3461557261583636	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.5050000000000001	-0.3247923184854887	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.6046666666666667	-0.3011899703638757	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.7043333333333333	-0.2751140350487395	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.804	-0.24630527419777665	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	1.9036666666666666	-0.21447728061910737	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.0033333333333334	-0.179313630905588	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.1029999999999998	-0.14046473965773493	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.2026666666666666	-0.09754438402106541	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.3023333333333333	-0.05012586398595403	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.4019999999999997	0.0022622397230282476	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.5016666666666665	0.06014075234195676	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.6013333333333333	0.12408508294014747	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.7009999999999996	0.19473094494720705	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.8006666666666664	0.2727806762061305	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	2.900333333333333	0.35901022138432387	7.7	nan
0.1	0.1	0.5	3	2	5	2	1	3.0	0.4027022850505293	7.7	nan
0.1	0.1	0.5	5	1	0.1	1	0	0.01	-0.19292890436248095	15.5	1.6993476980216457e+21
0.1	0.1	0.5	5	1	0.1	1	0	0.10966666666666666	-0.35509326056249707	15.5	4896015421457892.0
0.1	0.1	0.5	5	1	0.1	1	0	0.20933333333333334	-0.43690286863045574	15.5	14105981392.189413
0.1	0.1	0.5	5	1	0.1	1	0	0.309	-0.46893345289138283	15.5	40640.94858948489
0.1	0.1	0.5	5	1	0.1	1	0	0.4086666666666667	-0.47349835270227364	15.5	0.11709122933961186
0.1	0.1	0.5	5	1	0.1	1	0	0.5083333333333333	-0.46687376158470245	15.5	3.3735324750291344e-07
0.1	0.1	0.5	5	1	0.1	1	0	0.608	-0.4581622892793185	15.5	9.719533584421963e-13
0.1	0.1	0.5	5	1	0.1	1	0	0.7076666666666667	-0.448537459414229	15.5	2.8003089876255187e-18
0.1	0.1	0.5	5	1	0.1	1	0	0.8073333333333333	-0.43790392245796833	15.5	8.068011039896641e-24
0.1	0.1	0.5	5	1	0.1	1	0	0.907	-0.4261559632967505	15.5	2.3244864201606592e-29
0.1	0.1	0.5	5	1	0.1	1	0	1.0066666666666666	-0.413176787598077	15.5	6.697111705465207e-35
0.1	0.1	0.5	5	1	0.1	1	0	1.1063333333333334	-0.39883736068100467	15.5	1.9295146147757613e-40
0.1	0.1	0.5	5	1	0.1	1	0	1.206	-0.3829951246959356	15.5	5.559152680095164e-46
0.1	0.1	0.5	5	1	0.1	1	0	1.3056666666666668	-0.3654925813615288	15.5	1.6016555813545834e-51
0.1	0.1	0.5	5	1	0.1	1	0	1.4053333333333333	-0.3461557261687703	15.5	4.6145532402258954e-57
0.1	0.1	0.5	5	1	0.1	1	0	1.5050000000000001	-0.3247923184855757	15.5	1.3295056599415365e-62
0.1	0.1	0.5	5	1	0.1	1	0	1.6046666666666667	-0.30118997036387646	15.5	3.830458134946347e-68
0.1	0.1	0.5	5	1	0.1	1	0	1.7043333333333333	-0.2751140350487395	15.5	1.1035988763087967e-73
0.1	0.1	0.5	5	1	0.1	1	0	1.804	-0.24630527419777665	15.5	3.1795948079381993e-79
0.1	0.1	0.5	5	1	0.1	1	0	1.9036666666666666	-0.21447728061910737	15.5	9.160776945045585e-85
0.1	0.1	0.5	5	1	0.1	1	0	2.0033333333333334	-0.179313630905588	15.5	2.639324797844099e-90
0.1	0.1	0.5	5	1	0.1	1	0	2.1029999999999998	-0.14046473965773493	15.5	7.604197144307312e-96
0.1	0.1	0.5	5	1	0.1	1	0	2.2026666666666666	-0.09754438402106541	15.5	2.1908563226746812e-101
0.1	0.1	0.5	5	1	0.1	1	0	2.3023333333333333	-0.05012586398595403	15.5	6.312108083884849e-107
0.1	0.1	0.5	5	1	0.1	1	0	2.4019999999999997	0.0022622397230282476	15.5	1.8185906602038765e-112
0.1	0.1	0.5	5	1	0.1	1	0	2.5016666666666665	0.06014075234195676	15.5	5.239568057815951e-118
0.1	0.1	0.5	5	1	0.1	1	0	2.6013333333333333	0.12408508294014747	15.5	1.509579590022063e-123
0.1	0.1	0.5	5	1	0.1	1	0	2.7009999999999996	0.19473094494720705	15.5	4.34927175955266e-129
0.1	0.1	0.5	5	1	0.1	1	0	2.8006666666666664	0.2727806762061305	15.5	1.2530750258861645e-134
0.1	0.1	0.5	5	1	0.1	1	0	2.900333333333333	0.35901022138432387	15.5	3.6102527211615592e-140
0.1	0.1	0.5	5	1	0.1	1	0	3.0	0.4027022850505293	15.5	1.0401551735848345e-145
0.1	0.1	0.5	5	1	0.1	2	1	0.01	0.45	16.5	1.0595686237299076e+49
0.1	0.1	0.5	5	1	0.1	2	1	0.10966666666666666	0.45	16.5	3.052738605474268e+43
0.1	0.1	0.5	5	1	0.1	2	1	0.20933333333333334	0.45	16.5	8.79528969114559e+37
0.1	0.1	0.5	5	1	0.1	2	1	0.309	0.45	16.5	2.5340237324103886e+32
0.1	0.1	0.5	5	1	0.1	2	1	0.4086666666666667	0.11780818424145056	16.5	7.300812709879882e+26
0.1	0.1	0.5	5	1	0.1	2	1	0.5083333333333333	-0.15910749539769703	16.5	2.1034477910766196e+21
0.1	0.1	0.5	5	1	0.1	2	1	0.608	-0.31748780340749233	16.5	6060274089482668.0
0.1	0.1	0.5	5	1	0.1	2	1	0.7076666666666667	-0.3962200773123404	16.5	17460344010.181885
0.1	0.1	0.5	5	1	0.1	2	1	0.8073333333333333	-0.4245694724388163	16.5	50305.25161938988
0.1	0.1	0.5	5	1	0.1	2	1	0.907	-0.4248215565504107	16.5	0.14493519366024027
0.1	0.1	0.5	5	1	0.1	2	1	1.0066666666666666	-0.41317637002317803	16.5	4.17574898944247e-07
0.1	0.1	0.5	5	1	0.1	2	1	1.1063333333333334	-0.39883736067980163	16.5	1.203081127673184e-12
0.1	0.1	0.5	5	1	0.1	2	1	1.206	-0.3829951246959356	16.5	3.466214572338729e-18
0.1	0.1	0.5	5	1	0.1	2	1	1.3056666666666668	-0.3654925813615288	16.5	9.986561325859968e-24
0.1	0.1	0.5	5	1	0.1	2	1	1.4053333333333333	-0.3461557261687703	16.5	2.877242739415117e-29
0.1	0.1	0.5	5	1	0.1	2	1	1.5050000000000001	-0.3247923184855757	16.5	8.289665993518432e-35
0.1	0.1	0.5	5	1	0.1	2	1	1.6046666666666667	-0.30118997036387646	16.5	2.3883477519198437e-40
0.1	0.1	0.5	5	1	0.1	2	1	1.7043333333333333	-0.2751140350487395	16.5	6.881103519201625e-46
0.1	0.1	0.5	5	1	0.1	2	1	1.804	-0.24630527419777665	16.5	1.9825247644069533e-51
0.1	0.1	0.5	5	1	0.1	2	1	1.9036666666666666	-0.21447728061910737	16.5	5.711880994842286e-57
0.1	0.1	0.5	5	1	0.1	2	1	2.0033333333333334	-0.179313630905588	16.5	1.6456583587241409e-62
0.1	0.1	0.5	5	1	0.1	2	1	2.1029999999999998	-0.14046473965773493	16.5	4.7413302834639405e-68
0.1	0.1	0.5	5	1	0.1	2	1	2.2026666666666666	-0.09754438402106541	16.5	1.3660315786515746e-73
0.1	0.1	0.5	5	1	0.1	2	1	2.3023333333333333	-0.05012586398595403	16.5	3.935693491721931e-79
0.1	0.1	0.5	5	1	0.1	2	1	2.4019999999999997	0.0022622397230282476	16.5	1.1339183883342792e-84
0.1	0.1	0.5	5	1	0.1	2	1	2.5016666666666665	0.06014075234195676	16.5	3.266948795954103e-90
0.1	0.1	0.5	5	1	0.1	2	1	2.6013333333333333	0.12408508294014747	16.5	9.412453793138044e-96
0.1	0.1	0.5	5	1	0.1	2	1	2.7009999999999996	0.19473094494720705	16.5	2.7118357813774694e-101
0.1	0.1	0.5	5	1	0.1	2	1	2.8006666666666664	0.2727806762061305	16.5	7.813109595842111e-107
0.1	0.1	0.5	5	1	0.1	2	1	2.900333333333333	0.35901022138432387	16.5	2.2510463935848135e-112
0.1	0.1	0.5	5	1	0.1	2	1	3.0	0.4027022850505293	16.5	6.485522574478929e-118
0.1	0.1	0.5	5	1	0.5	1	0	0.01	0.45	7.5	8.773055188973556e+21
0.1	0.1	0.5	5	1	0.5	1	0	0.10966666666666666	0.45	7.5	2.5276177175819076e+16
0.1	0.1	0.5	5	1	0.5	1	0	0.20933333333333334	-0.09214127351098739	7.5	72823562471.87233
0.1	0.1	0.5	5	1	0.5	1	0	0.309	-0.3965246340674993	7.5	209813.0272709184
0.1	0.1	0.5	5	1	0.5	1	0	0.4086666666666667	-0.4676035763210919	7.5	0.6044953709809243
0.1	0.1	0.5	5	1	0.5	1	0	0.5083333333333333	-0.4668723573175258	7.5	1.7416204241004108e-06
0.1	0.1	0.5	5	1	0.5	1	0	0.608	-0.45816228927527275	7.5	5.0178079887056594e-12
0.1	0.1	0.5	5	1	0.5	1	0	0.7076666666666667	-0.448537459414229	7.5	1.4456879732863483e-17
0.1	0.1	0.5	5	1	0.5	1	0	0.8073333333333333	-0.43790392245796833	7.5	4.165192691328763e-23
0.1	0.1	0.5	5	1	0.5	1	0	0.907	-0.4261559632967505	7.5	1.2000397372374247e-28
0.1	0.1	0.5	5	1	0.5	1	0	1.0066666666666666	-0.413176787598077	7.5	3.4574519780247535e-34
0.1	0.1	0.5	5	1	0.5	1	0	1.1063333333333334	-0.39883736068100467	7.5	9.961315287663577e-40
0.1	0.1	0.5	5	1	0.5	1	0	1.206	-0.3829951246959356	7.5	2.869969066553222e-45
0.1	0.1	0.5	5	1	0.5	1	0	1.3056666666666668	-0.3654925813615288	7.5	8.268709708619268e-51
0.1	0.1	0.5	5	1	0.5	1	0	1.4053333333333333	-0.3461557261687703	7.5	2.3823100061329374e-56
0.1	0.1	0.5	5	1	0.5	1	0	1.5050000000000001	-0.3247923184855757	7.5	6.863708081812159e-62
0.1	0.1	0.5	5	1	0.5	1	0	1.6046666666666667	-0.30118997036387646	7.5	1.977512939586113e-67
0.1	0.1	0.5	5	1	0.5	1	0	1.7043333333333333	-0.2751140350487395	7.5	5.697441353301646e-73
0.1	0.1	0.5	5	1	0.5	1	0	1.804	-0.24630527419777665	7.5	1.6414981325534993e-78
0.1	0.1	0.5	5	1	0.5	1	0	1.9036666666666666	-0.21447728061910737	7.5	4.729344195206438e-84
0.1	0.1	0.5	5	1	0.5	1	0	2.0033333333333334	-0.179313630905588	7.5	1.3625782492934916e-89
0.1	0.1	0.5	5	1	0.5	1	0	2.1029999999999998	-0.14046473965773493	7.5	3.925744054174894e-95
0.1	0.1	0.5	5	1	0.5	1	0	2.2026666666666666	-0.09754438402106541	7.5	1.1310518413808258e-100
0.1	0.1	0.5	5	1	0.5	1	0	2.3023333333333333	-0.05012586398595403	7.5	3.2586899457454145e-106
0.1	0.1	0.5	5	1	0.5	1	0	2.4019999999999997	0.0022622397230282476	7.5	9.388659099426206e-112
0.1	0.1	0.5	5	1	0.5	1	0	2.5016666666666665	0.06014075234195676	7.5	2.7049802574902583e-117
0.1	0.1	0.5	5	1	0.5	1	0	2.6013333333333333	0.12408508294014747	7.5	7.793358046048603e-123
0.1	0.1	0.5	5	1	0.5	1	0	2.7009999999999996	0.19473094494720705	7.5	2.245355745785242e-128
0.1	0.1	0.5	5	1	0.5	1	0	2.8006666666666664	0.2727806762061305	7.5	6.469127166160064e-134
0.1	0.1	0.5	5	1	0.5	1	0	2.900333333333333	0.35901022138432387	7.5	1.8638296568597675e-139
0.1	0.1	0.5	5	1	0.5	1	0	3.0	0.4027022850505293	7.5	5.369906790458113e-145
0.1	0.1	0.5	5	1	0.5	2	1	0.01	0.45	8.5	5.470130699743805e+49
0.1	0.1	0.5	5	1	0.5	2	1	0.10966666666666666	0.45	8.5	1.5760073288423989e+44
0.1	0.1	0.5	5	1	0.5	2	1	0.20933333333333334	0.45	8.5	4.540657686079206e+38
0.1	0.1	0.5	5	1	0.5	2	1	0.309	0.45	8.5	1.3082155041305602e+33
0.1	0.1	0.5	5	1	0.5	2	1	0.4086666666666667	0.45	8.5	3.769118756726588e+27
0.1	0.1	0.5	5	1	0.5	2	1	0.5083333333333333	0.45	8.5	1.0859262986452415e+22
0.1	0.1	0.5	5	1	0.5	2	1	0.608	0.45	8.5	3.128678086846728e+16
0.1	0.1	0.5	5	1	0.5	2	1	0.7076666666666667	-0.043795143517628865	8.5	90140800377.76784
0.1	0.1	0.5	5	1	0.5	2	1	0.8073333333333333	-0.34993572434864156	8.5	259705.97380741802
0.1	0.1	0.5	5	1	0.5	2	1	0.907	-0.41857019738984497	8.5	0.7482426664573343
0.1	0.1	0.5	5	1	0.5	2	1	1.0066666666666666	-0.4131746318252248	8.5	2.1557728522731346e-06
0.1	0.1	0.5	5	1	0.5	2	1	1.1063333333333334	-0.39883736067479364	8.5	6.211028585955025e-12
0.1	0.1	0.5	5	1	0.5	2	1	1.206	-0.3829951246959356	8.5	1.789468498727709e-17
0.1	0.1	0.5	5	1	0.5	2	1	1.3056666666666668	-0.3654925813615288	8.5	5.155663773919552e-23
0.1	0.1	0.5	5	1	0.5	2	1	1.4053333333333333	-0.3461557261687703	8.5	1.485405804494789e-28
0.1	0.1	0.5	5	1	0.5	2	1	1.5050000000000001	-0.3247923184855757	8.5	4.2796243137269745e-34
0.1	0.1	0.5	5	1	0.5	2	1	1.6046666666666667	-0.30118997036387646	8.5	1.2330087987553606e-39
0.1	0.1	0.5	5	1	0.5	2	1	1.7043333333333333	-0.2751140350487395	8.5	3.552439621701635e-45
0.1	0.1	0.5	5	1	0.5	2	1	1.804	-0.24630527419777665	8.5	1.023498557234479e-50
0.1	0.1	0.5	5	1	0.5	2	1	1.9036666666666666	-0.21447728061910737	8.5	2.9488166111583594e-56
0.1	0.1	0.5	5	1	0.5	2	1	2.0033333333333334	-0.179313630905588	8.5	8.495878518616216e-62
0.1	0.1	0.5	5	1	0.5	2	1	2.1029999999999998	-0.14046473965773493	8.5	2.447759943089026e-67
0.1	0.1	0.5	5	1	0.5	2	1	2.2026666666666666	-0.09754438402106541	8.5	7.052276849135943e-73
0.1	0.1	0.5	5	1	0.5	2	1	2.3023333333333333	-0.05012586398595403	8.5	2.0318417619864578e-78
0.1	0.1	0.5	5	1	0.5	2	1	2.4019999999999997	0.0022622397230282476	8.5	5.853968915384092e-84
0.1	0.1	0.5	5	1	0.5	2	1	2.5016666666666665	0.06014075234195676	8.5	1.6865955166103954e-89
0.1	0.1	0.5	5	1	0.5	2	1	2.6013333333333333	0.12408508294014747	8.5	4.8592749257255764e-95
0.1	0.1	0.5	5	1	0.5	2	1	2.7009999999999996	0.19473094494720705	8.5	1.4000127814427933e-100
0.1	0.1	0.5	5	1	0.5	2	1	2.8006666666666664	0.2727806762061305	8.5	4.0335972303736384e-106
0.1	0.1	0.5	5	1	0.5	2	1	2.900333333333333	0.35901022138432387	8.5	1.1621255771758609e-111
0.1	0.1	0.5	5	1	0.5	2	1	3.0	0.4027022850505293	8.5	3.3482169388568965e-117
0.1	0.1	0.5	5	1	1	1	0	0.01	0.45	6.5	1.8289589631249944e+22
0.1	0.1	0.5	5	1	1	1	0	0.10966666666666666	0.45	6.5	5.269440326484313e+16
0.1	0.1	0.5	5	1	1	1	0	0.20933333333333334	0.45	6.5	151818613288.81848
0.1	0.1	0.5	5	1	1	1	0	0.309	-0.22450502110161313	6.5	437406.81956479565
0.1	0.1	0.5	5	1	1	1	0	0.4086666666666667	-0.4577504065253623	6.5	1.2602191632314177
0.1	0.1	0.5	5	1	1	1	0	0.5083333333333333	-0.46687046810215055	6.5	3.6308357993957693e-06
0.1	0.1	0.5	5	1	1	1	0	0.608	-0.45816228926982966	6.5	1.0460853942555858e-11
0.1	0.1	0.5	5	1	1	1	0	0.7076666666666667	-0.448537459414229	6.5	3.0138918765122154e-17
0.1	0.1	0.5	5	1	1	1	0	0.8073333333333333	-0.43790392245796833	6.5	8.68336781412606e-23
0.1	0.1	0.5	5	1	1	1	0	0.907	-0.4261559632967505	6.5	2.5017777572915785e-28
0.1	0.1	0.5	5	1	1	1	0	1.0066666666666666	-0.413176787598077	6.5	7.2079083609668535e-34
0.1	0.1	0.5	5	1	1	1	0	1.1063333333333334	-0.39883736068100467	6.5	2.0766809836993542e-39
0.1	0.1	0.5	5	1	1	1	0	1.206	-0.3829951246959356	6.5	5.983155850610949e-45
0.1	0.1	0.5	5	1	1	1	0	1.3056666666666668	-0.3654925813615288	6.5	1.7238157528138462e-50
0.1	0.1	0.5	5	1	1	1	0	1.4053333333333333	-0.3461557261687703	6.5	4.966510690751643e-56
0.1	0.1	0.5	5	1	1	1	0	1.5050000000000001	-0.3247923184855757	6.5	1.4309086340048865e-61
0.1	0.1	0.5	5	1	1	1	0	1.6046666666666667	-0.30118997036387646	6.5	4.122611721510088e-67
0.1	0.1	0.5	5	1	1	1	0	1.7043333333333333	-0.2751140350487395	6.5	1.187771671959478e-72
0.1	0.1	0.5	5	1	1	1	0	1.804	-0.24630527419777665	6.5	3.4221062763402946e-78
0.1	0.1	0.5	5	1	1	1	0	1.9036666666666666	-0.21447728061910737	6.5	9.859480271362707e-84
0.1	0.1	0.5	5	1	1	1	0	2.0033333333333334	-0.179313630905588	6.5	2.8406292315779958e-89
0.1	0.1	0.5	5	1	1	1	0	2.1029999999999998	-0.14046473965773493	6.5	8.184178282432517e-95
0.1	0.1	0.5	5	1	1	1	0	2.2026666666666666	-0.09754438402106541	6.5	2.3579555337261603e-100
0.1	0.1	0.5	5	1	1	1	0	2.3023333333333333	-0.05012586398595403	6.5	6.7935400563846e-106
0.1	0.1	0.5	5	1	1	1	0	2.4019999999999997	0.0022622397230282476	6.5	1.9572967275075236e-111
0.1	0.1	0.5	5	1	1	1	0	2.5016666666666665	0.06014075234195676	6.5	5.6391961300221406e-117
0.1	0.1	0.5	5	1	1	1	0	2.6013333333333333	0.12408508294014747	6.5	1.624717016379646e-122
0.1	0.1	0.5	5	1	1	1	0	2.7009999999999996	0.19473094494720705	6.5	4.680995876806585e-128
0.1	0.1	0.5	5	1	1	1	0	2.8006666666666664	0.2727806762061305	6.5	1.3486485448096588e-133
0.1	0.1	0.5	5	1	1	1	0	2.900333333333333	0.35901022138432387	6.5	3.885610979555161e-139
0.1	0.1	0.5	5	1	1	1	0	3.0	0.4027022850505293	6.5	1.119489042756537e-144
0.1	0.1	0.5	5	1	1	2	1	0.01	0.45	7.5	1.1403831797770976e+50
0.1	0.1	0.5	5	1	1	2	1	0.10966666666666666	0.45	7.5	3.2855746008070327e+44
0.1	0.1	0.5	5	1	1	2	1	0.20933333333333334	0.45	7.5	9.466116870978676e+38
0.1	0.1	0.5	5	1	1	2	1	0.309	0.45	7.5	2.727296728950188e+33
0.1	0.1	0.5	5	1	1	2	1	0.4086666666666667	0.45	7.5	7.857654357243503e+27
0.1	0.1	0.5	5	1	1	2	1	0.5083333333333333	0.45	7.5	2.2638802497180443e+22
0.1	0.1	0.5	5	1	1	2	1	0.608	0.45	7.5	6.5224983844431736e+16
0.1	0.1	0.5	5	1	1	2	1	0.7076666666666667	0.45	7.5	187920651635.0074
0.1	0.1	0.5	5	1	1	2	1	0.8073333333333333	-0.1713456590199049	7.5	541420.9284459727
0.1	0.1	0.5	5	1	1	2	1	0.907	-0.4080610669284182	7.5	1.5598957283771535
0.1	0.1	0.5	5	1	1	2	1	1.0066666666666666	-0.41317229335975786	7.5	4.4942383191456845e-06
0.1	0.1	0.5	5	1	1	2	1	1.1063333333333334	-0.39883736066805625	7.5	1.2948415526651995e-11
0.1	0.1	0.5	5	1	1	2	1	1.206	-0.3829951246959356	7.5	3.730586870228951e-17
0.1	0.1	0.5	5	1	1	2	1	1.3056666666666668	-0.3654925813615288	7.5	1.0748248206645837e-22
0.1	0.1	0.5	5	1	1	2	1	1.4053333333333333	-0.3461557261687703	7.5	3.096693456828117e-28
0.1	0.1	0.5	5	1	1	2	1	1.5050000000000001	-0.3247923184855757	7.5	8.921928654040974e-34
0.1	0.1	0.5	5	1	1	2	1	1.6046666666666667	-0.30118997036387646	7.5	2.570509868591682e-39
0.1	0.1	0.5	5	1	1	2	1	1.7043333333333333	-0.2751140350487395	7.5	7.405933448632217e-45
0.1	0.1	0.5	5	1	1	2	1	1.804	-0.24630527419777665	7.5	2.1337342803362854e-50
0.1	0.1	0.5	5	1	1	2	1	1.9036666666666666	-0.21447728061910737	7.5	6.1475329351267455e-56
0.1	0.1	0.5	5	1	1	2	1	2.0033333333333334	-0.179313630905588	7.5	1.771174674220015e-61
0.1	0.1	0.5	5	1	1	2	1	2.1029999999999998	-0.14046473965773493	7.5	5.10295716949075e-67
0.1	0.1	0.5	5	1	1	2	1	2.2026666666666666	-0.09754438402106541	7.5	1.4702204278707336e-72
0.1	0.1	0.5	5	1	1	2	1	2.3023333333333333	-0.05012586398595403	7.5	4.2358735038023336e-78
0.1	0.1	0.5	5	1	1	2	1	2.4019999999999997	0.0022622397230282476	7.5	1.2204036891394121e-83
0.1	0.1	0.5	5	1	1	2	1	2.5016666666666665	0.06014075234195676	7.5	3.5161228566623976e-89
0.1	0.1	0.5	5	1	1	2	1	2.6013333333333333	0.12408508294014747	7.5	1.0130352811258543e-94
0.1	0.1	0.5	5	1	1	2	1	2.7009999999999996	0.19473094494720705	7.5	2.9186707138553546e-100
0.1	0.1	0.5	5	1	1	2	1	2.8006666666666664	0.2727806762061305	7.5	8.409024734507869e-106
0.1	0.1	0.5	5	1	1	2	1	2.900333333333333	0.35901022138432387	7.5	2.4227363727564885e-111
0.1	0.1	0.5	5	1	1	2	1	3.0	0.4027022850505293	7.5	6.980181075922098e-117
0.1	0.1	0.5	5	1	5	1	0	0.01	0.45	5.7	1.3834433182612107e+23
0.1	0.1	0.5	5	1	5	1	0	0.10966666666666666	0.45	5.7	3.985858708494564e+17
0.1	0.1	0.5	5	1	5	1	0	0.20933333333333334	0.45	5.7	1148371562056.445
0.1	0.1	0.5	5	1	5	1	0	0.309	0.45	5.7	3308590.0454260116
0.1	0.1	0.5	5	1	5	1	0	0.4086666666666667	0.14373579938796943	5.7	9.532427003929934
0.1	0.1	0.5	5	1	5	1	0	0.5083333333333333	-0.46684663492356987	5.7	2.746401438004486e-05
0.1	0.1	0.5	5	1	5	1	0	0.608	-0.4581622892011636	5.7	7.912697212958901e-11
0.1	0.1	0.5	5	1	5	1	0	0.7076666666666667	-0.4485374594142288	5.7	2.2797387271053887e-16
0.1	0.1	0.5	5	1	5	1	0	0.8073333333333333	-0.43790392245796833	5.7	6.568188474787646e-22
0.1	0.1	0.5	5	1	5	1	0	0.907	-0.4261559632967505	5.7	1.892370354874395e-27
0.1	0.1	0.5	5	1	5	1	0	1.0066666666666666	-0.413176787598077	5.7	5.452135811500596e-33
0.1	0.1	0.5	5	1	5	1	0	1.1063333333333334	-0.39883736068100467	5.7	1.57082279536234e-38
0.1	0.1	0.5	5	1	5	1	0	1.206	-0.3829951246959356	5.7	4.525720451103176e-44
0.1	0.1	0.5	5	1	5	1	0	1.3056666666666668	-0.3654925813615288	5.7	1.303911915589967e-49
0.1	0.1	0.5	5	1	5	1	0	1.4053333333333333	-0.3461557261687703	5.7	3.756719625055748e-55
0.1	0.1	0.5	5	1	5	1	0	1.5050000000000001	-0.3247923184855757	5.7	1.0823539667472913e-60
0.1	0.1	0.5	5	1	5	1	0	1.6046666666666667	-0.30118997036387646	5.7	3.1183857893473896e-66
0.1	0.1	0.5	5	1	5	1	0	1.7043333333333333	-0.2751140350487395	5.7	8.984426749437122e-72
0.1	0.1	0.5	5	1	5	1	0	1.804	-0.24630527419777665	5.7	2.588516285949723e-77
0.1	0.1	0.5	5	1	5	1	0	1.9036666666666666	-0.21447728061910737	5.7	7.457812000133366e-83
0.1	0.1	0.5	5	1	5	1	0	2.0033333333333334	-0.179313630905588	5.7	2.148681085424392e-88
0.1	0.1	0.5	5	1	5	1	0	2.1029999999999998	-0.14046473965773493	5.7	6.190596393122063e-94
0.1	0.1	0.5	5	1	5	1	0	2.2026666666666666	-0.09754438402106541	5.7	1.7835817498697968e-99
0.1	0.1	0.5	5	1	5	1	0	2.3023333333333333	-0.05012586398595403	5.7	5.138703375983249e-105
0.1	0.1	0.5	5	1	5	1	0	2.4019999999999997	0.0022622397230282476	5.7	1.4805193195249288e-110
0.1	0.1	0.5	5	1	5	1	0	2.5016666666666665	0.06014075234195676	5.7	4.265545790657673e-116
0.1	0.1	0.5	5	1	5	1	0	2.6013333333333333	0.12408508294014747	5.7	1.228952614953806e-121
0.1	0.1	0.5	5	1	5	1	0	2.7009999999999996	0.19473094494720705	5.7	3.5407532914305384e-127
0.1	0.1	0.5	5	1	5	1	0	2.8006666666666664	0.2727806762061305	5.7	1.0201315915867692e-132
0.1	0.1	0.5	5	1	5	1	0	2.900333333333333	0.35901022138432387	5.7	2.9391159973557576e-138
0.1	0.1	0.5	5	1	5	1	0	3.0	0.4027022850505293	5.7	8.467929938799248e-144
0.1	0.1	0.5	5	1	5	2	1	0.01	0.45	6.7	8.625975334211422e+50
0.1	0.1	0.5	5	1	5	2	1	0.10966666666666666	0.45	6.7	2.4852423262514858e+45
0.1	0.1	0.5	5	1	5	2	1	0.20933333333333334	0.45	6.7	7.16026788958647e+39
0.1	0.1	0.5	5	1	5	2	1	0.309	0.45	6.7	2.0629552180520755e+34
0.1	0.1	0.5	5	1	5	2	1	0.4086666666666667	0.45	6.7	5.943610347145756e+28
0.1	0.1	0.5	5	1	5	2	1	0.5083333333333333	0.45	6.7	1.7124222401713496e+23
0.1	0.1	0.5	5	1	5	2	1	0.608	0.45	6.7	4.933684675412169e+17
0.1	0.1	0.5	5	1	5	2	1	0.7076666666666667	0.45	6.7	1421451082880.1912
0.1	0.1	0.5	5	1	5	2	1	0.8073333333333333	0.45	6.7	4095363.433116994
0.1	0.1	0.5	5	1	5	2	1	0.907	0.26425677422042626	6.7	11.799211278750322
0.1	0.1	0.5	5	1	5	2	1	1.0066666666666666	-0.4131427927184835	6.7	3.399487959353804e-05
0.1	0.1	0.5	5	1	5	2	1	1.1063333333333334	-0.3988373605830616	6.7	9.794314308621428e-11
0.1	0.1	0.5	5	1	5	2	1	1.206	-0.3829951246959353	6.7	2.8218541710706305e-16
0.1	0.1	0.5	5	1	5	2	1	1.3056666666666668	-0.3654925813615288	6.7	8.130085181950098e-22
0.1	0.1	0.5	5	1	5	2	1	1.4053333333333333	-0.3461557261687703	6.7	2.342370691703331e-27
0.1	0.1	0.5	5	1	5	2	1	1.5050000000000001	-0.3247923184855757	6.7	6.748638340877181e-33
0.1	0.1	0.5	5	1	5	2	1	1.6046666666666667	-0.30118997036387646	6.7	1.9443600288065383e-38
0.1	0.1	0.5	5	1	5	2	1	1.7043333333333333	-0.2751140350487395	6.7	5.601924018837217e-44
0.1	0.1	0.5	5	1	5	2	1	1.804	-0.24630527419777665	6.7	1.6139784941005315e-49
0.1	0.1	0.5	5	1	5	2	1	1.9036666666666666	-0.21447728061910737	6.7	4.650056963749741e-55
0.1	0.1	0.5	5	1	5	2	1	2.0033333333333334	-0.179313630905588	6.7	1.3397346894741204e-60
